peak_name	gene	sym	cluster
peak_159805	ENSG00000147655	RSPO2	Cluster_7
peak_159820	ENSG00000147655	RSPO2	Cluster_7
peak_159822	ENSG00000147655	RSPO2	Cluster_7
peak_160953	ENSG00000170873	MTSS1	Cluster_7
peak_161166	ENSG00000168672	LRATD2	Cluster_7
peak_161170	ENSG00000168672	LRATD2	Cluster_7
peak_161175	ENSG00000168672	LRATD2	Cluster_7
peak_161176	ENSG00000168672	LRATD2	Cluster_7
peak_162525	ENSG00000160959	LRRC14	Cluster_7
peak_162525	ENSG00000160957	RECQL4	Cluster_7
peak_162525	ENSG00000254402	LRRC24	Cluster_7
peak_162525	ENSG00000161016	RPL8	Cluster_7
peak_162885	ENSG00000106688	SLC1A1	Cluster_7
peak_162886	ENSG00000106688	SLC1A1	Cluster_7
peak_163211	ENSG00000147862	NFIB	Cluster_7
peak_163482	ENSG00000137145	DENND4C	Cluster_7
peak_163482	ENSG00000137154	RPS6	Cluster_7
peak_163543	ENSG00000171843	MLLT3	Cluster_7
peak_163724	ENSG00000107105	ELAVL2	Cluster_7
peak_163725	ENSG00000107105	ELAVL2	Cluster_7
peak_163727	ENSG00000107105	ELAVL2	Cluster_7
peak_165479	ENSG00000180447	GAS1	Cluster_7
peak_165957	ENSG00000169071	ROR2	Cluster_7
peak_165976	ENSG00000169071	ROR2	Cluster_7
peak_166379	ENSG00000185920	PTCH1	Cluster_7
peak_167655	ENSG00000165185	KIAA1958	Cluster_7
peak_168883	ENSG00000136944	LMX1B	Cluster_7
peak_168925	ENSG00000160404	TOR2A	Cluster_7
peak_168946	ENSG00000160404	TOR2A	Cluster_7
peak_169008	ENSG00000160404	TOR2A	Cluster_7
peak_169040	ENSG00000160404	TOR2A	Cluster_7
peak_169040	ENSG00000136840	ST6GALNAC4	Cluster_7
peak_169040	ENSG00000167103	PIP5KL1	Cluster_7
peak_29	ENSG00000187642	PERM1	Cluster_8
peak_29	ENSG00000184163	C1QTNF12	Cluster_8
peak_30	ENSG00000187642	PERM1	Cluster_8
peak_30	ENSG00000184163	C1QTNF12	Cluster_8
peak_362	ENSG00000116254	CHD5	Cluster_8
peak_589	ENSG00000049246	PER3	Cluster_8
peak_1045	ENSG00000009724	MASP2	Cluster_8
peak_1045	ENSG00000120937	NPPB	Cluster_8
peak_2663	ENSG00000158014	SLC30A2	Cluster_8
peak_2663	ENSG00000131914	LIN28A	Cluster_8
peak_2716	ENSG00000175793	SFN	Cluster_8
peak_2754	ENSG00000181773	GPR3	Cluster_8
peak_2775	ENSG00000090020	SLC9A1	Cluster_8
peak_3257	ENSG00000121753	ADGRB2	Cluster_8
peak_3472	ENSG00000142698	C1orf94	Cluster_8
peak_3472	ENSG00000121904	CSMD2	Cluster_8
peak_3479	ENSG00000142698	C1orf94	Cluster_8
peak_3479	ENSG00000121904	CSMD2	Cluster_8
peak_3480	ENSG00000142698	C1orf94	Cluster_8
peak_3480	ENSG00000121904	CSMD2	Cluster_8
peak_3489	ENSG00000142698	C1orf94	Cluster_8
peak_3489	ENSG00000121904	CSMD2	Cluster_8
peak_3496	ENSG00000142698	C1orf94	Cluster_8
peak_3496	ENSG00000121904	CSMD2	Cluster_8
peak_3604	ENSG00000142686	C1orf216	Cluster_8
peak_3750	ENSG00000163873	GRIK3	Cluster_8
peak_4208	ENSG00000127129	EDN2	Cluster_8
peak_4883	ENSG00000186564	FOXD2	Cluster_8
peak_4885	ENSG00000186564	FOXD2	Cluster_8
peak_4886	ENSG00000186564	FOXD2	Cluster_8
peak_8164	ENSG00000215717	TMEM167B	Cluster_8
peak_8164	ENSG00000134243	SORT1	Cluster_8
peak_8498	ENSG00000155367	PPM1J	Cluster_8
peak_8498	ENSG00000184599	TAFA3	Cluster_8
peak_8498	ENSG00000198799	LRIG2	Cluster_8
peak_9589	ENSG00000169291	SHE	Cluster_8
peak_9599	ENSG00000169291	SHE	Cluster_8
peak_9599	ENSG00000163344	PMVK	Cluster_8
peak_9600	ENSG00000169291	SHE	Cluster_8
peak_9609	ENSG00000160714	UBE2Q1	Cluster_8
peak_9609	ENSG00000243364	EFNA4	Cluster_8
peak_9609	ENSG00000251246	NA	Cluster_8
peak_9989	ENSG00000162706	CADM3	Cluster_8
peak_14134	ENSG00000092969	TGFB2	Cluster_8
peak_14153	ENSG00000092969	TGFB2	Cluster_8
peak_15041	ENSG00000154342	WNT3A	Cluster_8
peak_15057	ENSG00000154358	OBSCN	Cluster_8
peak_18219	ENSG00000136770	DNAJC1	Cluster_8
peak_18333	ENSG00000120549	KIAA1217	Cluster_8
peak_20918	ENSG00000172731	LRRC20	Cluster_8
peak_20920	ENSG00000172731	LRRC20	Cluster_8
peak_20992	ENSG00000166224	SGPL1	Cluster_8
peak_24649	ENSG00000170370	EMX2	Cluster_8
peak_25106	ENSG00000213185	FAM24B	Cluster_8
peak_25151	ENSG00000188620	HMX3	Cluster_8
peak_25421	ENSG00000148848	ADAM12	Cluster_8
peak_28635	ENSG00000180720	CHRM4	Cluster_8
peak_28635	ENSG00000110492	MDK	Cluster_8
peak_28636	ENSG00000180720	CHRM4	Cluster_8
peak_28637	ENSG00000165905	LARGE2	Cluster_8
peak_28637	ENSG00000121680	PEX16	Cluster_8
peak_28637	ENSG00000180720	CHRM4	Cluster_8
peak_28637	ENSG00000110492	MDK	Cluster_8
peak_28676	ENSG00000180720	CHRM4	Cluster_8
peak_28971	ENSG00000166801	FAM111A	Cluster_8
peak_28971	ENSG00000172320	OR5A1	Cluster_8
peak_29248	ENSG00000124942	AHNAK	Cluster_8
peak_29528	ENSG00000149792	MRPL49	Cluster_8
peak_29528	ENSG00000149806	FAU	Cluster_8
peak_29528	ENSG00000174276	ZNHIT2	Cluster_8
peak_29528	ENSG00000173442	EHBP1L1	Cluster_8
peak_29528	ENSG00000176973	FAM89B	Cluster_8
peak_29528	ENSG00000173465	ZNRD2	Cluster_8
peak_29591	ENSG00000173442	EHBP1L1	Cluster_8
peak_29591	ENSG00000172638	EFEMP2	Cluster_8
peak_29691	ENSG00000179292	TMEM151A	Cluster_8
peak_29691	ENSG00000174576	NPAS4	Cluster_8
peak_30072	ENSG00000149716	LTO1	Cluster_8
peak_30165	ENSG00000172927	MYEOV	Cluster_8
peak_30166	ENSG00000172927	MYEOV	Cluster_8
peak_30166	ENSG00000110092	CCND1	Cluster_8
peak_30168	ENSG00000172927	MYEOV	Cluster_8
peak_30958	ENSG00000179240	GVQW3	Cluster_8
peak_30958	ENSG00000137492	THAP12	Cluster_8
peak_31046	ENSG00000137474	MYO7A	Cluster_8
peak_31046	ENSG00000074201	CLNS1A	Cluster_8
peak_31851	ENSG00000181333	HEPHL1	Cluster_8
peak_31851	ENSG00000110218	PANX1	Cluster_8
peak_32772	ENSG00000166741	NNMT	Cluster_8
peak_32780	ENSG00000166741	NNMT	Cluster_8
peak_32781	ENSG00000166741	NNMT	Cluster_8
peak_32784	ENSG00000166741	NNMT	Cluster_8
peak_32785	ENSG00000166741	NNMT	Cluster_8
peak_33203	ENSG00000118094	TREH	Cluster_8
peak_33205	ENSG00000118094	TREH	Cluster_8
peak_33284	ENSG00000076706	MCAM	Cluster_8
peak_33347	ENSG00000110400	NECTIN1	Cluster_8
peak_34696	ENSG00000011105	TSPAN9	Cluster_8
peak_35235	ENSG00000197614	MFAP5	Cluster_8
peak_36825	ENSG00000139174	PRICKLE1	Cluster_8
peak_36889	ENSG00000184613	NELL2	Cluster_8
peak_37864	ENSG00000170454	KRT75	Cluster_8
peak_37865	ENSG00000170454	KRT75	Cluster_8
peak_38033	ENSG00000135447	PPP1R1A	Cluster_8
peak_38282	ENSG00000166886	NAB2	Cluster_8
peak_38282	ENSG00000111087	GLI1	Cluster_8
peak_38288	ENSG00000182379	NXPH4	Cluster_8
peak_38288	ENSG00000111087	GLI1	Cluster_8
peak_38289	ENSG00000182379	NXPH4	Cluster_8
peak_38289	ENSG00000111087	GLI1	Cluster_8
peak_38290	ENSG00000182379	NXPH4	Cluster_8
peak_38291	ENSG00000182379	NXPH4	Cluster_8
peak_38291	ENSG00000111087	GLI1	Cluster_8
peak_38294	ENSG00000111087	GLI1	Cluster_8
peak_39669	ENSG00000111058	ACSS3	Cluster_8
peak_40854	ENSG00000017427	IGF1	Cluster_8
peak_41047	ENSG00000136052	SLC41A2	Cluster_8
peak_41093	ENSG00000171310	CHST11	Cluster_8
peak_41533	ENSG00000110880	CORO1C	Cluster_8
peak_42414	ENSG00000089250	NOS1	Cluster_8
peak_44344	ENSG00000122042	UBL3	Cluster_8
peak_45745	ENSG00000253309	SERPINE3	Cluster_8
peak_45845	ENSG00000136099	PCDH8	Cluster_8
peak_45977	ENSG00000102554	KLF5	Cluster_8
peak_46248	ENSG00000152192	POU4F1	Cluster_8
peak_46446	ENSG00000125285	SOX21	Cluster_8
peak_47025	ENSG00000204442	FAM155A	Cluster_8
peak_49213	ENSG00000020577	SAMD4A	Cluster_8
peak_49217	ENSG00000020577	SAMD4A	Cluster_8
peak_49873	ENSG00000023608	SNAPC1	Cluster_8
